Location,Mobile,Action,Date,Time,Points Awarded,Total Points,License Plate
OptSpot Car Wash - Main St,5550160626,REDEEM,2026-04-26,18:40:36,-100,0,LZJ8998
OptSpot Car Wash - Main St,5550860408,CHECKIN,2026-04-26,18:48:29,10,10,ASV9501
OptSpot Car Wash - Main St,5550855662,CHECKIN,2026-04-26,19:09:21,10,40,BTT2103
OptSpot Car Wash - Main St,5550577596,CHECKIN,2026-04-26,19:15:22,10,285,AKF1858
OptSpot Car Wash - Main St,5550190217,CHECKIN,2026-04-26,19:54:31,10,115,WOK2324
OptSpot Car Wash - Main St,5550730132,REDEEM,2026-04-26,19:59:55,-100,0,KDJ8813
OptSpot Car Wash - Main St,5550388162,CHECKIN,2026-04-26,20:11:10,10,110,JRS1169
OptSpot Car Wash - Main St,5550756321,REDEEM,2026-04-26,20:56:36,-100,0,FDN3033
OptSpot Car Wash - Main St,5550993508,REDEEM,2026-04-27,07:02:48,-50,30,YXV4105
OptSpot Car Wash - Main St,5550716318,CHECKIN,2026-04-27,07:11:25,10,10,GXD7555
OptSpot Car Wash - Main St,5550798975,CHECKIN,2026-04-27,07:35:24,10,30,EXW4889
OptSpot Car Wash - Main St,5550781369,BONUS,2026-04-27,08:04:52,25,75,MXH3770
OptSpot Car Wash - Main St,5550085965,CHECKIN,2026-04-27,08:58:20,10,210,KPN4272
OptSpot Car Wash - Main St,5550975670,CHECKIN,2026-04-27,09:01:42,10,10,ABN3862
OptSpot Car Wash - Main St,5550456068,CHECKIN,2026-04-27,09:05:20,10,10,HZY1229
OptSpot Car Wash - Main St,5550577596,CHECKIN,2026-04-27,09:21:47,10,295,AKF1858
OptSpot Car Wash - Main St,5550438446,CHECKIN,2026-04-27,09:34:05,10,10,GWE5364
OptSpot Car Wash - Main St,5550089083,CHECKIN,2026-04-27,10:10:45,10,10,WET0815
OptSpot Car Wash - Main St,5550277746,BONUS,2026-04-27,10:39:52,50,145,DTO9577
OptSpot Car Wash - Main St,5550969209,CHECKIN,2026-04-27,11:05:06,10,20,UGC6955
OptSpot Car Wash - Main St,5550714220,CHECKIN,2026-04-27,11:10:43,10,30,YOQ5295
OptSpot Car Wash - Main St,5550577086,CHECKIN,2026-04-27,11:18:19,10,135,ZEQ7793
OptSpot Car Wash - Main St,5550860408,REDEEM,2026-04-27,11:28:37,-100,0,ASV9501
OptSpot Car Wash - Main St,5550365746,CHECKIN,2026-04-27,11:39:13,10,110,OYS4715
OptSpot Car Wash - Main St,5550526930,CHECKIN,2026-04-27,11:51:48,10,155,YXU1923
OptSpot Car Wash - Main St,5550455884,CHECKIN,2026-04-27,12:10:29,10,475,EAS4315
OptSpot Car Wash - Main St,5550388162,CHECKIN,2026-04-27,14:47:38,10,120,JRS1169
OptSpot Car Wash - Main St,5550476919,REDEEM,2026-04-27,16:13:44,-50,80,CGD6622
OptSpot Car Wash - Main St,5550455884,CHECKIN,2026-04-27,16:26:13,10,485,EAS4315
OptSpot Car Wash - Main St,5550089083,CHECKIN,2026-04-27,16:33:21,10,20,WET0815
OptSpot Car Wash - Main St,5550430749,CHECKIN,2026-04-27,16:45:02,10,100,TVB5194
OptSpot Car Wash - Main St,5550526930,BONUS,2026-04-27,16:58:20,25,180,YXU1923
OptSpot Car Wash - Main St,5550871415,REDEEM,2026-04-27,17:18:54,-50,0,LYF7391
OptSpot Car Wash - Main St,5550657246,CHECKIN,2026-04-27,17:19:35,10,10,STW0588
OptSpot Car Wash - Main St,5550813875,CHECKIN,2026-04-27,17:28:18,10,80,HHB6878
OptSpot Car Wash - Main St,5550682139,REDEEM,2026-04-27,17:39:44,-50,100,FZI0969
OptSpot Car Wash - Main St,5550714220,CHECKIN,2026-04-27,17:52:23,10,40,YOQ5295
OptSpot Car Wash - Main St,5550713449,CHECKIN,2026-04-27,17:58:45,10,20,PDC6114
OptSpot Car Wash - Main St,5550317212,CHECKIN,2026-04-27,18:28:34,10,20,PZR0128
OptSpot Car Wash - Main St,5550121035,CHECKIN,2026-04-27,18:35:06,10,65,XTE4616
OptSpot Car Wash - Main St,5550251083,REDEEM,2026-04-27,19:47:45,-100,0,BWY1403
OptSpot Car Wash - Main St,5550395129,CHECKIN,2026-04-27,20:04:41,10,40,IEX5608
OptSpot Car Wash - Main St,5550296451,CHECKIN,2026-04-28,07:18:25,10,70,SLR4334
OptSpot Car Wash - Main St,5550317212,REDEEM,2026-04-28,07:26:33,-100,0,PZR0128
OptSpot Car Wash - Main St,5550098246,BONUS,2026-04-28,08:32:30,25,75,FNA3257
OptSpot Car Wash - Main St,5550421947,CHECKIN,2026-04-28,09:14:40,10,10,SOE6211
OptSpot Car Wash - Main St,5550317212,CHECKIN,2026-04-28,12:02:14,10,10,PZR0128
OptSpot Car Wash - Main St,5550269761,CHECKIN,2026-04-28,12:53:30,10,20,SAI4833
OptSpot Car Wash - Main St,5550130394,CHECKIN,2026-04-28,14:40:16,10,105,MHK4460
OptSpot Car Wash - Main St,5550317212,CHECKIN,2026-04-28,14:56:56,10,20,PZR0128
OptSpot Car Wash - Main St,5550317212,REDEEM,2026-04-28,15:30:41,-100,0,PZR0128
OptSpot Car Wash - Main St,5550714220,BONUS,2026-04-28,17:02:44,25,65,YOQ5295
OptSpot Car Wash - Main St,5550456068,CHECKIN,2026-04-28,17:33:49,10,20,HZY1229
OptSpot Car Wash - Main St,5550162471,CHECKIN,2026-04-28,17:40:06,10,20,CVC8843
OptSpot Car Wash - Main St,5550089083,CHECKIN,2026-04-28,18:34:07,10,30,WET0815
OptSpot Car Wash - Main St,5550716318,CHECKIN,2026-04-28,19:40:56,10,20,GXD7555
OptSpot Car Wash - Main St,5550190217,REDEEM,2026-04-28,20:26:59,-50,65,WOK2324
OptSpot Car Wash - Main St,5550526930,CHECKIN,2026-04-28,20:29:41,10,190,YXU1923
OptSpot Car Wash - Main St,5550524369,REDEEM,2026-04-29,07:00:21,-50,45,BBS7761
OptSpot Car Wash - Main St,5550987203,BONUS,2026-04-29,07:13:43,50,50,SBR3978
OptSpot Car Wash - Main St,5550476919,CHECKIN,2026-04-29,08:08:23,10,90,CGD6622
OptSpot Car Wash - Main St,5550860408,CHECKIN,2026-04-29,09:20:38,10,10,ASV9501
OptSpot Car Wash - Main St,5550450089,CHECKIN,2026-04-29,09:56:44,10,10,AJO3068
OptSpot Car Wash - Main St,5550692282,CHECKIN,2026-04-29,11:06:45,10,10,NKH9121
OptSpot Car Wash - Main St,5550855662,CHECKIN,2026-04-29,11:09:15,10,50,BTT2103
OptSpot Car Wash - Main St,5550700005,BONUS,2026-04-29,11:09:17,25,340,NOI7251
OptSpot Car Wash - Main St,5550964448,CHECKIN,2026-04-29,11:30:18,10,60,JLC7138
OptSpot Car Wash - Main St,5550098246,CHECKIN,2026-04-29,11:33:23,10,85,FNA3257
OptSpot Car Wash - Main St,5550643378,CHECKIN,2026-04-29,11:34:07,10,95,ROP4381
OptSpot Car Wash - Main St,5550798975,CHECKIN,2026-04-29,11:37:31,10,40,EXW4889
OptSpot Car Wash - Main St,5550190217,CHECKIN,2026-04-29,11:50:23,10,75,WOK2324
OptSpot Car Wash - Main St,5550089083,CHECKIN,2026-04-29,12:14:24,10,40,WET0815
OptSpot Car Wash - Main St,5550430749,REDEEM,2026-04-29,12:15:24,-100,0,TVB5194
OptSpot Car Wash - Main St,5550585941,REDEEM,2026-04-29,12:15:47,-50,0,MUS6487
OptSpot Car Wash - Main St,5550794139,CHECKIN,2026-04-29,12:32:17,10,10,NRF4054
OptSpot Car Wash - Main St,5550450089,CHECKIN,2026-04-29,13:07:58,10,20,AJO3068
OptSpot Car Wash - Main St,5550524369,CHECKIN,2026-04-29,13:12:56,10,55,BBS7761
OptSpot Car Wash - Main St,5550220861,CHECKIN,2026-04-29,13:48:00,10,10,SFQ4325
OptSpot Car Wash - Main St,5550010644,CHECKIN,2026-04-29,13:48:08,10,80,NEG6658
OptSpot Car Wash - Main St,5550778325,REFERRAL,2026-04-29,13:51:00,100,110,SXR8017
OptSpot Car Wash - Main St,5550634487,REDEEM,2026-04-29,14:00:08,-50,190,DLJ7273
OptSpot Car Wash - Main St,5550732052,CHECKIN,2026-04-29,14:02:44,10,70,KHF5514
OptSpot Car Wash - Main St,5550557772,CHECKIN,2026-04-29,14:53:01,10,50,JFL2541
OptSpot Car Wash - Main St,5550524369,CHECKIN,2026-04-29,14:58:18,10,65,BBS7761
OptSpot Car Wash - Main St,5550855662,CHECKIN,2026-04-29,15:19:24,10,60,BTT2103
OptSpot Car Wash - Main St,5550211976,REFERRAL,2026-04-29,15:34:09,100,140,ODI8525
OptSpot Car Wash - Main St,5550032146,CHECKIN,2026-04-29,15:37:12,10,265,CNJ7432
OptSpot Car Wash - Main St,5550286193,CHECKIN,2026-04-29,15:37:31,10,220,LAI6624
OptSpot Car Wash - Main St,5550487455,CHECKIN,2026-04-29,15:46:54,10,160,LTG4022
OptSpot Car Wash - Main St,5550840886,BONUS,2026-04-29,15:57:21,25,45,JQQ2240
OptSpot Car Wash - Main St,5550375876,CHECKIN,2026-04-29,16:04:17,10,10,JDN9272
OptSpot Car Wash - Main St,5550700005,CHECKIN,2026-04-29,16:23:14,10,350,NOI7251
OptSpot Car Wash - Main St,5550579364,CHECKIN,2026-04-29,17:06:11,10,140,DDI0653
OptSpot Car Wash - Main St,5550700005,CHECKIN,2026-04-29,17:07:05,10,360,NOI7251
OptSpot Car Wash - Main St,5550452248,BONUS,2026-04-29,17:16:00,50,120,BRI5143
OptSpot Car Wash - Main St,5550589704,REDEEM,2026-04-29,17:20:40,-50,0,KKN6363
OptSpot Car Wash - Main St,5550505612,CHECKIN,2026-04-29,17:36:49,10,145,FCV6022
OptSpot Car Wash - Main St,5550813875,CHECKIN,2026-04-29,17:55:56,10,90,HHB6878
OptSpot Car Wash - Main St,5550860408,CHECKIN,2026-04-29,18:36:59,10,20,ASV9501
OptSpot Car Wash - Main St,5550455884,CHECKIN,2026-04-29,19:00:48,10,495,EAS4315
OptSpot Car Wash - Main St,5550794139,CHECKIN,2026-04-29,19:02:35,10,20,NRF4054
OptSpot Car Wash - Main St,5550349555,CHECKIN,2026-04-29,19:26:05,10,40,CRX5082
OptSpot Car Wash - Main St,5550118959,REFERRAL,2026-04-29,20:12:32,100,250,AEN9202
OptSpot Car Wash - Main St,5550855662,CHECKIN,2026-04-29,20:23:48,10,70,BTT2103
OptSpot Car Wash - Main St,5550430749,REDEEM,2026-04-30,08:28:20,-100,0,TVB5194
OptSpot Car Wash - Main St,5550953207,REDEEM,2026-04-30,09:06:05,-100,0,VQI7792
OptSpot Car Wash - Main St,5550700005,CHECKIN,2026-04-30,09:43:05,10,370,NOI7251
OptSpot Car Wash - Main St,5550277746,CHECKIN,2026-04-30,10:18:38,10,155,DTO9577
OptSpot Car Wash - Main St,5550375876,CHECKIN,2026-04-30,11:54:58,10,20,JDN9272
OptSpot Car Wash - Main St,5550801280,CHECKIN,2026-04-30,12:18:21,10,165,GIA7055
OptSpot Car Wash - Main St,5550516554,CHECKIN,2026-04-30,13:28:08,10,10,DGN6367
OptSpot Car Wash - Main St,5550317212,REDEEM,2026-04-30,13:45:36,-100,0,PZR0128
OptSpot Car Wash - Main St,5550919641,CHECKIN,2026-04-30,13:47:54,10,20,ZEZ4349
OptSpot Car Wash - Main St,5550317212,CHECKIN,2026-04-30,15:08:00,10,10,PZR0128
OptSpot Car Wash - Main St,5550247781,BONUS,2026-04-30,15:40:47,50,50,BDH6642
OptSpot Car Wash - Main St,5550349555,CHECKIN,2026-04-30,15:40:58,10,50,CRX5082
OptSpot Car Wash - Main St,5550085965,CHECKIN,2026-04-30,16:01:40,10,220,KPN4272
OptSpot Car Wash - Main St,5550813875,BONUS,2026-04-30,16:31:27,25,115,HHB6878
OptSpot Car Wash - Main St,5550577596,BONUS,2026-04-30,16:33:13,50,345,AKF1858
OptSpot Car Wash - Main St,5550860408,CHECKIN,2026-04-30,17:08:57,10,30,ASV9501
OptSpot Car Wash - Main St,5550344207,CHECKIN,2026-04-30,17:12:22,10,40,HBU5753
OptSpot Car Wash - Main St,5550098246,CHECKIN,2026-04-30,17:15:09,10,95,FNA3257
OptSpot Car Wash - Main St,5550247781,CHECKIN,2026-04-30,17:32:37,10,60,BDH6642
OptSpot Car Wash - Main St,5550121035,CHECKIN,2026-04-30,17:37:22,10,75,XTE4616
OptSpot Car Wash - Main St,5550375876,BONUS,2026-04-30,17:54:05,25,45,JDN9272
OptSpot Car Wash - Main St,5550107798,BONUS,2026-04-30,18:07:06,25,35,DFP1234
OptSpot Car Wash - Main St,5550161859,CHECKIN,2026-04-30,18:09:40,10,10,BUG6512
OptSpot Car Wash - Main St,5550371496,CHECKIN,2026-04-30,18:16:45,10,65,RWR4331
OptSpot Car Wash - Main St,5550868524,REFERRAL,2026-04-30,18:26:16,100,120,NMO7780
OptSpot Car Wash - Main St,5550209044,BONUS,2026-04-30,18:31:40,50,50,VQG7758
OptSpot Car Wash - Main St,5550121886,CHECKIN,2026-04-30,18:59:34,10,40,RSM8361
OptSpot Car Wash - Main St,5550292477,CHECKIN,2026-04-30,19:33:52,10,10,WGM9999
OptSpot Car Wash - Main St,5550408396,CHECKIN,2026-04-30,19:40:04,10,50,XPS9432
OptSpot Car Wash - Main St,5550211976,CHECKIN,2026-04-30,20:58:42,10,150,ODI8525
OptSpot Car Wash - Main St,5550269761,CHECKIN,2026-05-01,07:35:46,10,30,SAI4833
OptSpot Car Wash - Main St,5550456068,CHECKIN,2026-05-01,07:44:57,10,30,HZY1229
OptSpot Car Wash - Main St,5550414463,CHECKIN,2026-05-01,08:07:08,10,70,ZBF3460
OptSpot Car Wash - Main St,5550089083,CHECKIN,2026-05-01,08:09:39,10,50,WET0815
OptSpot Car Wash - Main St,5550456068,CHECKIN,2026-05-01,09:09:04,10,40,HZY1229
OptSpot Car Wash - Main St,5550408396,REDEEM,2026-05-01,09:40:53,-50,0,XPS9432
OptSpot Car Wash - Main St,5550386251,CHECKIN,2026-05-01,11:08:39,10,10,ICK5040
OptSpot Car Wash - Main St,5550450089,CHECKIN,2026-05-01,11:10:19,10,30,AJO3068
OptSpot Car Wash - Main St,5550422179,BONUS,2026-05-01,11:49:44,50,155,SUC3139
OptSpot Car Wash - Main St,5550941435,CHECKIN,2026-05-01,11:54:17,10,10,PJZ2266
OptSpot Car Wash - Main St,5550860408,REFERRAL,2026-05-01,12:00:51,100,130,ASV9501
OptSpot Car Wash - Main St,5550375876,CHECKIN,2026-05-01,12:10:26,10,55,JDN9272
OptSpot Car Wash - Main St,5550277746,CHECKIN,2026-05-01,12:23:23,10,165,DTO9577
OptSpot Car Wash - Main St,5550526930,REDEEM,2026-05-01,12:43:28,-50,140,YXU1923
OptSpot Car Wash - Main St,5550045814,CHECKIN,2026-05-01,14:17:17,10,10,KRG7277
OptSpot Car Wash - Main St,5550130394,CHECKIN,2026-05-01,14:20:54,10,115,MHK4460
OptSpot Car Wash - Main St,5550584929,CHECKIN,2026-05-01,14:23:57,10,110,YTF8341
OptSpot Car Wash - Main St,5550456068,REDEEM,2026-05-01,14:31:57,-50,0,HZY1229
OptSpot Car Wash - Main St,5550424707,REDEEM,2026-05-01,14:48:43,-100,0,AIU7538
OptSpot Car Wash - Main St,5550577596,CHECKIN,2026-05-01,14:51:57,10,355,AKF1858
OptSpot Car Wash - Main St,5550139890,CHECKIN,2026-05-01,15:08:13,10,10,BOV2868
OptSpot Car Wash - Main St,5550739677,CHECKIN,2026-05-01,15:10:27,10,130,HVZ3993
OptSpot Car Wash - Main St,5550517488,CHECKIN,2026-05-01,15:25:10,10,10,CBC2621
OptSpot Car Wash - Main St,5550794139,REFERRAL,2026-05-01,16:32:06,100,120,NRF4054
OptSpot Car Wash - Main St,5550860408,CHECKIN,2026-05-01,17:14:02,10,140,ASV9501
OptSpot Car Wash - Main St,5550794139,CHECKIN,2026-05-01,17:17:21,10,130,NRF4054
OptSpot Car Wash - Main St,5550371496,CHECKIN,2026-05-01,17:33:25,10,75,RWR4331
OptSpot Car Wash - Main St,5550526930,CHECKIN,2026-05-01,17:41:39,10,150,YXU1923
OptSpot Car Wash - Main St,5550700005,REDEEM,2026-05-01,17:52:02,-50,320,NOI7251
OptSpot Car Wash - Main St,5550302620,CHECKIN,2026-05-01,17:57:25,10,30,BNT4582
OptSpot Car Wash - Main St,5550098246,CHECKIN,2026-05-01,18:03:42,10,105,FNA3257
OptSpot Car Wash - Main St,5550190217,REDEEM,2026-05-01,18:06:51,-100,0,WOK2324
OptSpot Car Wash - Main St,5550296451,CHECKIN,2026-05-01,18:22:46,10,80,SLR4334
OptSpot Car Wash - Main St,5550306327,CHECKIN,2026-05-01,18:26:42,10,110,SDW8042
OptSpot Car Wash - Main St,5550316950,CHECKIN,2026-05-01,18:40:01,10,20,ANH0893
OptSpot Car Wash - Main St,5550548141,CHECKIN,2026-05-01,18:42:28,10,55,PJX6347
OptSpot Car Wash - Main St,5550269761,CHECKIN,2026-05-01,19:05:34,10,40,SAI4833
OptSpot Car Wash - Main St,5550190217,CHECKIN,2026-05-01,19:21:36,10,10,WOK2324
OptSpot Car Wash - Main St,5550707617,CHECKIN,2026-05-01,19:29:14,10,310,GAW9198
OptSpot Car Wash - Main St,5550938095,CHECKIN,2026-05-01,19:32:24,10,30,YIE8151
OptSpot Car Wash - Main St,5550526930,CHECKIN,2026-05-01,19:41:01,10,160,YXU1923
OptSpot Car Wash - Main St,5550855662,CHECKIN,2026-05-01,19:57:00,10,80,BTT2103
OptSpot Car Wash - Main St,5550317212,CHECKIN,2026-05-01,20:10:16,10,20,PZR0128
OptSpot Car Wash - Main St,5550692282,BONUS,2026-05-02,07:01:47,25,35,NKH9121
OptSpot Car Wash - Main St,5550589704,REDEEM,2026-05-02,07:13:04,-100,0,KKN6363
OptSpot Car Wash - Main St,5550799649,CHECKIN,2026-05-02,07:15:32,10,20,HFL9190
OptSpot Car Wash - Main St,5550924231,CHECKIN,2026-05-02,07:26:24,10,10,KEY6745
OptSpot Car Wash - Main St,5550860408,CHECKIN,2026-05-02,07:36:46,10,150,ASV9501
OptSpot Car Wash - Main St,5550847903,CHECKIN,2026-05-02,07:42:44,10,30,UXF9345
OptSpot Car Wash - Main St,5550383713,CHECKIN,2026-05-02,07:54:49,10,60,BBO5939
OptSpot Car Wash - Main St,5550463246,CHECKIN,2026-05-02,08:00:11,10,10,LFM2780
OptSpot Car Wash - Main St,5550375876,CHECKIN,2026-05-02,08:37:35,10,65,JDN9272
OptSpot Car Wash - Main St,5550999914,REDEEM,2026-05-02,08:56:12,-50,415,DXB1398
OptSpot Car Wash - Main St,5550522987,CHECKIN,2026-05-02,08:57:05,10,35,WMC6442
OptSpot Car Wash - Main St,5550776039,CHECKIN,2026-05-02,09:16:54,10,10,CTQ4335
OptSpot Car Wash - Main St,5550584929,CHECKIN,2026-05-02,09:50:43,10,120,YTF8341
OptSpot Car Wash - Main St,5550280464,CHECKIN,2026-05-02,09:56:40,10,60,LDB6293
OptSpot Car Wash - Main St,5550776039,REFERRAL,2026-05-02,11:26:08,100,110,CTQ4335
OptSpot Car Wash - Main St,5550181043,CHECKIN,2026-05-02,11:37:07,10,10,XLC5236
OptSpot Car Wash - Main St,5550456068,CHECKIN,2026-05-02,11:37:08,10,10,HZY1229
OptSpot Car Wash - Main St,5550274492,CHECKIN,2026-05-02,11:40:07,10,10,USF4678
OptSpot Car Wash - Main St,5550274492,REDEEM,2026-05-02,12:10:45,-50,0,USF4678
OptSpot Car Wash - Main St,5550618439,REFERRAL,2026-05-02,12:16:54,100,170,RYL8922
OptSpot Car Wash - Main St,5550700005,CHECKIN,2026-05-02,12:23:54,10,330,NOI7251
OptSpot Car Wash - Main St,5550389033,CHECKIN,2026-05-02,12:44:45,10,10,RTY6866
OptSpot Car Wash - Main St,5550190217,REDEEM,2026-05-02,12:49:05,-100,0,WOK2324
OptSpot Car Wash - Main St,5550139890,CHECKIN,2026-05-02,13:07:18,10,20,BOV2868
OptSpot Car Wash - Main St,5550584929,CHECKIN,2026-05-02,13:13:19,10,130,YTF8341
OptSpot Car Wash - Main St,5550277746,CHECKIN,2026-05-02,13:28:15,10,175,DTO9577
OptSpot Car Wash - Main St,5550781369,CHECKIN,2026-05-02,13:50:12,10,85,MXH3770
OptSpot Car Wash - Main St,5550349555,CHECKIN,2026-05-02,14:21:33,10,60,CRX5082
OptSpot Car Wash - Main St,5550692282,CHECKIN,2026-05-02,14:24:50,10,45,NKH9121
OptSpot Car Wash - Main St,5550585941,CHECKIN,2026-05-02,14:30:34,10,10,MUS6487
OptSpot Car Wash - Main St,5550296451,CHECKIN,2026-05-02,15:53:23,10,90,SLR4334
OptSpot Car Wash - Main St,5550577596,REDEEM,2026-05-02,16:01:21,-50,305,AKF1858
OptSpot Car Wash - Main St,5550614953,CHECKIN,2026-05-02,16:04:40,10,210,YOR6730
OptSpot Car Wash - Main St,5550197636,CHECKIN,2026-05-02,16:16:05,10,10,YSC6868
OptSpot Car Wash - Main St,5550526930,CHECKIN,2026-05-02,16:22:21,10,170,YXU1923
OptSpot Car Wash - Main St,5550375876,CHECKIN,2026-05-02,16:36:23,10,75,JDN9272
OptSpot Car Wash - Main St,5550692282,CHECKIN,2026-05-02,16:39:37,10,55,NKH9121
OptSpot Car Wash - Main St,5550345637,CHECKIN,2026-05-02,17:02:37,10,10,HSA5890
OptSpot Car Wash - Main St,5550716318,CHECKIN,2026-05-02,17:11:56,10,30,GXD7555
OptSpot Car Wash - Main St,5550540310,CHECKIN,2026-05-02,17:35:10,10,220,IKC2303
OptSpot Car Wash - Main St,5550450089,REDEEM,2026-05-02,17:36:50,-100,0,AJO3068
OptSpot Car Wash - Main St,5550798975,CHECKIN,2026-05-02,17:37:50,10,50,EXW4889
OptSpot Car Wash - Main St,5550098246,CHECKIN,2026-05-02,17:57:10,10,115,FNA3257
OptSpot Car Wash - Main St,5550247781,BONUS,2026-05-02,17:57:36,50,110,BDH6642
OptSpot Car Wash - Main St,5550421947,CHECKIN,2026-05-02,18:05:12,10,20,SOE6211
OptSpot Car Wash - Main St,5550666549,BONUS,2026-05-02,18:19:16,25,85,KJT5850
OptSpot Car Wash - Main St,5550589704,CHECKIN,2026-05-02,18:22:21,10,10,KKN6363
OptSpot Car Wash - Main St,5550121035,CHECKIN,2026-05-02,18:46:27,10,85,XTE4616
OptSpot Car Wash - Main St,5550304561,CHECKIN,2026-05-02,18:46:54,10,10,BYC7247
OptSpot Car Wash - Main St,5550268900,CHECKIN,2026-05-02,19:16:33,10,55,TFV4442
OptSpot Car Wash - Main St,5550769440,CHECKIN,2026-05-02,19:29:24,10,160,NQQ8817
OptSpot Car Wash - Main St,5550118959,REDEEM,2026-05-02,19:47:30,-100,150,AEN9202
OptSpot Car Wash - Main St,5550783826,CHECKIN,2026-05-02,19:52:14,10,10,TUX7999
OptSpot Car Wash - Main St,5550997373,CHECKIN,2026-05-02,20:01:39,10,120,FYM3711
OptSpot Car Wash - Main St,5550548141,CHECKIN,2026-05-02,20:13:00,10,65,PJX6347
OptSpot Car Wash - Main St,5550765179,CHECKIN,2026-05-02,20:13:33,10,110,LDX1291
OptSpot Car Wash - Main St,5550317212,CHECKIN,2026-05-02,20:34:46,10,30,PZR0128
OptSpot Car Wash - Main St,5550211976,CHECKIN,2026-05-02,20:43:59,10,160,ODI8525
OptSpot Car Wash - Main St,5550860408,CHECKIN,2026-05-02,20:48:31,10,160,ASV9501
OptSpot Car Wash - Main St,5550860408,CHECKIN,2026-05-03,07:01:06,10,170,ASV9501
OptSpot Car Wash - Main St,5550139890,CHECKIN,2026-05-03,07:38:02,10,30,BOV2868
OptSpot Car Wash - Main St,5550991340,REFERRAL,2026-05-03,08:08:50,100,110,PSX8543
OptSpot Car Wash - Main St,5550247781,CHECKIN,2026-05-03,08:12:11,10,120,BDH6642
OptSpot Car Wash - Main St,5550344207,CHECKIN,2026-05-03,08:35:21,10,50,HBU5753
OptSpot Car Wash - Main St,5550993065,BONUS,2026-05-03,09:38:31,50,60,DVM4781
OptSpot Car Wash - Main St,5550277746,CHECKIN,2026-05-03,09:41:25,10,185,DTO9577
OptSpot Car Wash - Main St,5550278085,BONUS,2026-05-03,09:43:06,50,70,YUH9105
OptSpot Car Wash - Main St,5550794139,CHECKIN,2026-05-03,09:50:13,10,140,NRF4054
OptSpot Car Wash - Main St,5550629575,CHECKIN,2026-05-03,10:02:46,10,10,ICN2535
OptSpot Car Wash - Main St,5550799929,CHECKIN,2026-05-03,10:28:55,10,10,OLI3090
OptSpot Car Wash - Main St,5550692282,CHECKIN,2026-05-03,10:31:05,10,65,NKH9121
OptSpot Car Wash - Main St,5550030271,CHECKIN,2026-05-03,11:57:58,10,160,ZPG2594
OptSpot Car Wash - Main St,5550799929,CHECKIN,2026-05-03,12:11:14,10,20,OLI3090
OptSpot Car Wash - Main St,5550181043,CHECKIN,2026-05-03,12:17:39,10,20,XLC5236
OptSpot Car Wash - Main St,5550860408,CHECKIN,2026-05-03,13:15:33,10,180,ASV9501
OptSpot Car Wash - Main St,5550139890,CHECKIN,2026-05-03,13:16:11,10,40,BOV2868
OptSpot Car Wash - Main St,5550083958,CHECKIN,2026-05-03,13:49:21,10,10,IHL6981
OptSpot Car Wash - Main St,5550263626,CHECKIN,2026-05-03,14:22:15,10,10,ZWA1876
OptSpot Car Wash - Main St,5550197636,CHECKIN,2026-05-03,14:26:45,10,20,YSC6868
OptSpot Car Wash - Main St,5550799929,CHECKIN,2026-05-03,14:46:23,10,30,OLI3090
OptSpot Car Wash - Main St,5550190217,CHECKIN,2026-05-03,15:04:00,10,10,WOK2324
OptSpot Car Wash - Main St,5550161859,CHECKIN,2026-05-03,15:26:19,10,20,BUG6512
OptSpot Car Wash - Main St,5550771476,CHECKIN,2026-05-03,15:57:40,10,40,OTB9571
OptSpot Car Wash - Main St,5550452248,CHECKIN,2026-05-03,16:01:35,10,130,BRI5143
OptSpot Car Wash - Main St,5550098246,CHECKIN,2026-05-03,16:04:16,10,125,FNA3257
OptSpot Car Wash - Main St,5550269761,CHECKIN,2026-05-03,16:07:31,10,50,SAI4833
OptSpot Car Wash - Main St,5550121035,CHECKIN,2026-05-03,16:17:14,10,95,XTE4616
OptSpot Car Wash - Main St,5550856572,CHECKIN,2026-05-03,16:19:31,10,75,FPW0854
OptSpot Car Wash - Main St,5550881334,CHECKIN,2026-05-03,16:22:30,10,20,MDQ0441
OptSpot Car Wash - Main St,5550345637,BONUS,2026-05-03,16:26:49,50,60,HSA5890
OptSpot Car Wash - Main St,5550707160,CHECKIN,2026-05-03,16:30:35,10,300,TEW6643
OptSpot Car Wash - Main St,5550349555,CHECKIN,2026-05-03,16:32:40,10,70,CRX5082
OptSpot Car Wash - Main St,5550274492,CHECKIN,2026-05-03,16:32:59,10,10,USF4678
OptSpot Car Wash - Main St,5550714220,REFERRAL,2026-05-03,16:35:07,100,165,YOQ5295
OptSpot Car Wash - Main St,5550860408,CHECKIN,2026-05-03,16:51:18,10,190,ASV9501
OptSpot Car Wash - Main St,5550799929,CHECKIN,2026-05-03,16:52:58,10,40,OLI3090
OptSpot Car Wash - Main St,5550371496,CHECKIN,2026-05-03,16:53:16,10,85,RWR4331
OptSpot Car Wash - Main St,5550700005,CHECKIN,2026-05-03,17:16:02,10,340,NOI7251
OptSpot Car Wash - Main St,5550856572,CHECKIN,2026-05-03,17:19:45,10,85,FPW0854
OptSpot Car Wash - Main St,5550799929,CHECKIN,2026-05-03,17:25:52,10,50,OLI3090
OptSpot Car Wash - Main St,5550799929,CHECKIN,2026-05-03,17:27:18,10,60,OLI3090
OptSpot Car Wash - Main St,5550278085,CHECKIN,2026-05-03,17:44:06,10,80,YUH9105
